"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-02-20","6.49",,"0.74","4.5","0.0","32","33","28","   90","  100","15.0","18.1","    1","    1",,,,"    1",,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-02-21","5.37",,"0.00","0.0","3.1","38","57","30","  300","  290","23.0","29.1","    1",,,,,"    1",,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-02-22","3.80",,"0.00","0.0","0.0","47","50","37","  300","   10","12.1","19.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-02-23","7.38",,"0.17","0.0","0.0","38","40","36","   70","   90","15.0","17.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-02-24","10.96",,"0.46","0.0","0.0","41","55","37","  260","  260","32.0","48.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-02-25","21.03",,"0.00","0.0","0.0","44","47","36","  290","  290","40.0","53.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-02-26","7.16",,"0.00","0.0","0.0","39","53","27","  290","  310","21.0","25.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-02-27","6.93",,"0.00","0.0","0.0","35","38","29","   70","  100","15.0","21.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-02-28","8.50",,"0.00","0.0","0.0","40","46","36","  330","  330","21.0","27.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-01","9.84",,"0.74","2.3","2.0","33","36","30","   70","  100","15.0","19.0","    1","    1",,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-02","6.04",,"0.05","0.0","0.0","36","46","33","  280","  280","14.1","21.9","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-03","5.37",,"0.79","0.2","0.0","38","41","33","   80","   80","16.1","19.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-04","11.86",,"0.01","0.0","0.0","35","40","27","  290","  290","21.9","31.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-05","7.16",,"0.00","0.0","0.0","31","40","22","  300","  310","23.9","32.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-06","11.63",,"0.00","0.0","0.0","26","32","18","  270","  280","23.9","31.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-07","6.26",,"0.00","0.0","0.0","28","42","18","  250","  300","23.0","29.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-08","2.91",,"0.14","0.2","0.0","33","40","26","  170","  110","10.1","14.1","    1","    1",,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-09","4.25",,"0.04","0.0","0.0","36","42","33","   90","   90","17.0","19.9","    1","    1",,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-10","5.14",,"0.46","0.0","0.0","43","57","37","  230","  250","13.0","16.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-11","10.96",,"0.00","0.0","0.0","51","62","43","  280","  300","21.9","32.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-12","8.05",,"0.00","0.0","0.0","45","52","30","  280","  300","19.9","25.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-13","5.14",,"0.00","0.0","0.0","40","56","25","  120","  110","17.0","23.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-14","6.71",,"0.00","0.0","0.0","52","72","39","  140","  130","18.1","27.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-15","13.87",,"0.03","0.0","0.0","66","78","54","  220","  240","25.9","44.1",,,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-16","14.76",,"0.00","0.0","0.0","52","54","39","  290","  280","28.0","36.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-17","5.14",,"0.00","0.0","0.0","41","51","28","  280","  330","17.0","27.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-18","4.70",,"0.00","0.0","0.0","42","49","33","   60","   50","14.1","19.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-19","4.03",,"0.00","0.0","0.0","40","52","27","  240","  270","13.0","17.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-20","4.47",,"0.01","0.0","0.0","40","52","28","  110","  120","13.0","17.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-21","9.62",,"1.74","0.0","0.0","46","51","43","   60","  310","21.9","28.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-22","20.58",,"0.11","0.0","0.0","46","53","39","  300","  300","32.0","44.1","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-23","14.99",,"0.00","0.0","0.0","42","52","34","  300","  280","29.1","36.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-24","4.92",,"0.00","0.0","0.0","47","65","28","  230","  240","15.0","21.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-25","6.71",,"0.00","0.0","0.0","53","63","41","   20","   10","16.1","23.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-26","7.61",,"0.00","0.0","0.0","43","50","30","   10","   10","17.0","25.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-27","5.14",,"0.00","0.0","0.0","40","51","28","   40","  100","13.0","16.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-28","4.70",,"0.00","0.0","0.0","44","60","28","  120","  100","16.1","21.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-29","2.46",,"0.00","0.0","0.0","54","71","41","  320","  360","13.0","19.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-30","6.04",,"0.00","0.0","0.0","61","77","49","  130","  120","16.1","23.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-03-31","15.43",,"0.02","0.0","0.0","58","64","33","  290","  320","31.1","42.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-01","10.07",,"0.00","0.0","0.0","39","50","31","  310","  310","23.9","31.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-02","5.14",,"0.03","0.0","0.0","41","49","30","   70","   70","15.0","18.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-03","10.29",,"0.00","0.0","0.0","51","70","34","  270","  280","29.1","40.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-04","4.03",,"0.00","0.0","0.0","55","67","40","  290","  290","15.0","19.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-05","11.41",,"0.02","0.0","0.0","50","53","43","   90","   70","19.9","23.9","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-06","3.36",,"0.00","0.0","0.0","52","70","43","   50","   30","10.1","18.1","    1",,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-07","5.37",,"0.00","0.0","0.0","57","71","43","  110","  110","18.1","25.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-08","8.05",,"0.02","0.0","0.0","67","84","54","  270","  240","23.9","29.1",,,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-09","9.40",,"0.00","0.0","0.0","69","80","61","  270","  270","21.9","29.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-10","7.61",,"0.00","0.0","0.0","62","69","44","  290","  280","21.9","30.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-11","11.41",,"0.00","0.0","0.0","54","58","45","   70","   90","19.9","25.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-12","6.93",,"0.04","0.0","0.0","56","72","47","  130","  150","17.0","23.9","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-13","3.58",,"0.10","0.0","0.0","67","77","61","  220","  250","10.1","15.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-14","6.49",,"0.00","0.0","0.0","65","73","57","  150","  130","15.0","21.9","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-15","17.22",,"0.40","0.0","0.0","60","71","43","  280","  300","36.9","49.0","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-16","8.72",,"0.00","0.0","0.0","52","69","42","  290","  280","19.9","23.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-17","8.72",,"0.00","0.0","0.0","58","67","49","   80","  110","15.0","21.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-18","7.38",,"0.00","0.0","0.0","62","79","53","  140","  150","15.0","23.9","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-19","9.40",,"0.35","0.0","0.0","69","77","64","  150","  150","17.0","25.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-20","9.40",,"0.01","0.0","0.0","67","74","59","  170","  160","18.1","31.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-21","5.37",,"0.00","0.0","0.0","62","69","52","  260","  280","14.1","17.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-22","7.61",,"0.00","0.0","0.0","62","73","52","  300","  340","18.1","25.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-23","4.92",,"0.00","0.0","0.0","66","84","48","  240","  240","14.1","19.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-24","7.83",,"0.00","0.0","0.0","68","76","56","  300","  290","21.9","27.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-25","5.82",,"0.01","0.0","0.0","64","73","56","  100","  110","13.0","16.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-26","9.84",,"0.44","0.0","0.0","63","77","56","  300","  280","25.9","38.9","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-27","14.32",,"0.02","0.0","0.0","60","70","51","  280","  310","35.1","42.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-28","6.93",,"0.02","0.0","0.0","59","73","48","  290","  290","23.9","31.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-29","6.49",,"0.00","0.0","0.0","51","62","38","  160","  170","15.0","19.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-04-30","7.61",,"0.00","0.0","0.0","64","82","51","   90","   90","21.0","25.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-01","10.51",,"0.00","0.0","0.0","62","65","57","   90","   90","21.0","25.1","    1",,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-02","2.01",,"0.82","0.0","0.0","67","88","59","  280","  260","15.0","21.9","    1","    1","    1",,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-03","8.05",,"0.02","0.0","0.0","64","71","58","  300","  300","17.0","23.0","    1","    1",,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-04","3.13",,"0.08","0.0","0.0","67","75","62","  100","   20","8.9","12.1","    1",,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-05","8.50",,"0.84","0.0","0.0","64","66","56","   50","   20","18.1","28.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-06","3.80",,"0.00","0.0","0.0","64","78","57","  110","   10","14.1","19.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-07","4.70",,"0.00","0.0","0.0","68","82","55","  130","  230","15.0","19.9","    1",,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-08","8.50",,"0.00","0.0","0.0","66","69","60","   60","   30","14.1","18.1",,,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-09","8.95",,"0.00","0.0","0.0","65","75","59","  140","  140","16.1","23.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-10","7.16",,"0.56","0.0","0.0","71","82","65","  220","  230","19.9","27.1","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-11","6.71",,"0.50","0.0","0.0","65","69","57","   10","  350","14.1","19.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-12","14.32",,"0.76","0.0","0.0","56","60","49","   70","   70","23.0","30.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-13","6.49",,"0.68","0.0","0.0","51","56","49","   70","   70","15.0","21.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-14","7.38",,"0.00","0.0","0.0","53","62","44","  310","  310","21.0","25.9","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-15","7.16",,"0.00","0.0","0.0","58","75","44","  260","  270","19.9","25.9",,,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-16","5.59",,"0.02","0.0","0.0","65","78","51","  290","  340","17.0","21.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-17","5.59",,"0.00","0.0","0.0","68","84","52","  270","  270","17.0","23.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-18","5.14",,"0.24","0.0","0.0","72","81","63","  140","  130","17.0","19.9","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-19","6.04",,"0.00","0.0","0.0","74","87","61","  140","  150","16.1","23.9","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-20","10.51",,"0.00","0.0","0.0","81","91","71","  310","  330","23.0","30.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-21","8.72",,"0.00","0.0","0.0","69","72","56","  310","  350","16.1","27.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-22","4.47",,"0.00","0.0","0.0","63","73","49","   90","   40","13.0","18.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-23","5.82",,"0.47","0.0","0.0","69","86","59","  260","  260","36.9","46.1","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-24","8.72",,"0.00","0.0","0.0","75","84","63","  310","  310","23.0","31.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-25","8.50",,"0.00","0.0","0.0","71","78","63","  310","  120","18.1","23.0",,,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-26","7.16",,"0.03","0.0","0.0","76","89","64","  330","  340","21.9","30.0",,,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-27","3.36",,"0.00","0.0","0.0","76","85","65","   50","  330","12.1","19.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-28","6.04",,"0.09","0.0","0.0","76","91","64","  250","  240","21.0","27.1","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-29","6.93",,"0.00","0.0","0.0","83","94","66","  250","  250","23.0","32.0",,,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-30","7.38",,"0.40","0.0","0.0","78","91","68","  300","  300","25.1","38.0","    1",,"    1",,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-05-31","5.59",,"0.00","0.0","0.0","75","85","65","  280","  280","16.1","19.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-01","4.47",,"0.00","0.0","0.0","75","87","64","   10","   10","13.0","18.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-02","6.26",,"0.54","0.0","0.0","75","87","62","  280","  280","38.0","49.0","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-03","8.28",,"0.00","0.0","0.0","66","74","53","  290","  290","21.0","28.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-04","5.14",,"0.00","0.0","0.0","63","77","46","  240","  250","15.0","19.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-05","6.04",,"0.05","0.0","0.0","72","83","62","  230","  220","15.0","21.0","    1",,,,,,"    1",
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-06","5.37",,"0.02","0.0","0.0","78","89","70","  280","  320","14.1","19.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-07","9.17",,"0.00","0.0","0.0","78","84","72","   70","   80","15.0","19.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-08","11.41",,"0.00","0.0","0.0","76","85","68","  110","  100","18.1","23.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-09","15.21",,"0.11","0.0","0.0","72","79","64","   90","  100","25.1","35.1","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-10","5.82",,"0.37","0.0","0.0","69","80","63","   70","   70","14.1","19.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-11","9.84",,"0.01","0.0","0.0","73","81","60","  310","  300","21.0","30.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-12","8.05",,"0.06","0.0","0.0","69","78","60","  120","  110","17.0","21.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-13","8.05",,"0.52","0.0","0.0","67","76","60","  100","   90","21.0","25.9","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-14","11.41",,"0.00","0.0","0.0","67","77","56","  290","  280","25.1","33.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-15","6.04",,"0.00","0.0","0.0","68","86","53","  220","  220","16.1","21.9",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-16","6.71",,"0.00","0.0","0.0","77","86","69","  210","  220","14.1","19.0",,,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-17","4.03",,"0.32","0.0","0.0","81","92","71","  190","  190","14.1","19.0","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-18","4.92",,"0.37","0.0","0.0","78","86","71","  290","  230","21.9","28.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-19","4.47",,"0.10","0.0","0.0","77","88","70","  160","  160","12.1","15.0","    1",,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-20","6.71",,"0.10","0.0","0.0","80","91","72","  240","  270","21.9","30.0","    1",,"    1",,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-21","12.53",,"0.01","0.0","0.0","77","84","70","  300","  290","25.1","33.1",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-22","6.49",,"0.00","0.0","0.0","74","83","59","  310","  310","17.0","23.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-23","5.14",,"0.00","0.0","0.0","73","86","57","  280","  340","13.0","23.0",,,,,,,,
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.17329","-76.68408","42.0","2019-06-24","2.91",,"0.00","0.0","0.0","77","91","62","  160","  160","10.1","14.1",,,,,,,,
